Seller,Product,Price,Quality,Likes,Comments
ahtanie,ITX SFF SFX Cases,5.0,0,44,"**EVERYTHING SOLD EXCEPT FOR ZABER SENTRY AND LOGIC SUPPLY. SEE MY LISTINGS PLS**  I AM NOT A COMPUTER STORE, A SUPPLIER OR LINUSTECHTIPS, READ UP ON YOUR OWN BEFORE ASKING ME SILLY QNS THANKS  Selling my ITX chassis collection as I've settled on 2 cases and I don't need the rest. Most of them have "
r0ulette,108+1 ABS High Quality Mechanical Keycaps,80.0,1,2,BNIP 108+1 ABS High Quality Mechanical Keycaps.  Durable types material. Any led lights able to shine through the wordings. It can fit onto any most mechanical keyboards. Package as shown on the picture.   PM me if interested. Thanks.
kukumaru_lim,Desk lamp/ light,10.0,0,9,"in very good condition, used less than half year"
shopmegasale,[Pre-order] Audio Technica AT2020 Cardioid Condenser Studio XLR Microphone,131.0,1,37,"Brand new in box.  We are Audio Technica official dealer, so items purchase from us comes with 1 year Singapore warranty.  Audio-Technica’s stringent quality and consistency standards set the AT2020 apart from other mics in its class. Its low-mass diaphragm is custom-engineered for extended frequenc"
shopmegasale,"[Pre-order] Audio Technica ATR2500x-USB Cardioid Condenser USB Microphone, USB microphone",169.0,1,42,"Brand new in box.  We are Audio Technica official dealer, so items purchase from us comes with 1 year Singapore warranty.  Equipped with a USB output for easy connection to your computer, the ATR2500x-USB offers studio-quality articulation and intelligibility perfect for home studio recording, field"
blazingcamel,Refurbished Dell LED Monitor 22 Inch P2217H IPS Screen,99.0,1,8,"This company specializes in selling refurbished products and their reviews are pretty good from what I see, plus the price is worth considering  Purchase them here! https://qoo.tn/B9MCsW/Q113690136  Prices fluctuate day to day! The price stated is on the date of post   Join my telegram group for mor"
thermitetech,Zotac GTX 1070Ti Mini,279.0,0,52,"selling Zotac GTX 1070Ti used, I have 2 to sell for SLI. Condition 7/10, little oxidation  2 years of warranty with Tech Dynamic self collect at my block only. price negotiable"
theeverythingstore,Brother MFC-J2330DW Colour Inkjet Business Printer,316.0,1,31,"Description  A4 Colour Business Inkjet Multifunction Centre with Duplex, Wireless and A3 Print Capabilities perfect for SOHO, SMB and Workgroup printing  Features & details  Print, Scan, Copy, Fax  22/20ppm (mono/colour)  35-sheet ADF  Cloud Connectivity to 8 services  Brother's Apps for enhanced pr"
cool_spec,Dell Optiplex SFF 790,300.0,0,4,Windows 10 Pro Version 1909. Microsoft Office Professional 2019.  Dell Optiplex Small form factor. intel i3-2120 3.3 GHz Intel HD Graphics 2000 Dynamic Video Memory Technology 5.0 DisplayPort and VGA Output For Display.  8 GB Installed / Can Upgrade to 16 GB (max) DDR3 SDRAM - non-ECC Samsung PC3-12
firefly4518,Apple AirPods Pro new,280.0,1,11,"Totally brand new Korea sets, I bought 7 , 2 for myself and my daughter. Left 5. Comes with Apple Korea receipt. Authentic. Cheapest in Carousell. Please don’t ask me if it’s fake as u are insulting me and I will block you. No lowballers. Fixed price.  U should know how cheap it is for a brand new i"
gamingspecialist,"3C 4316 (Brand New) Multifunction Waterproof Electric Rechargeable Facial Cleansing Brush Powered Face Massager Tools Skin Care Beauty Tool Replaceable Head Brush,Makeup, Dirt, Oli Face Scrubber Skin Massager (Blue)",18.0,1,1,"💬 CHAT TO BUY WHEN YOU HAVE DECIDED ON PURCHASE.  -SELF COLLECTION/ REGISTERED DELIVERY ONLY. (Please arrange with us before coming, as item might not be available.)  ✅ Please kindly read through the description of product given. (Items are exact to picture listed, unless otherwise stated)   PS. I w"
donwaste,SLADE Roll Up Electronic Drum Set 9 Silicon Pads Built-in Speakers with Drumsticks Foot Pedals Support USB MIDI,50.0,1,1,Got it from a lucky draw and I don’t really need it. You can check more detail at this link  https://www.lazada.sg/products/slade-roll-up-electronic-drum-set-9-silicon-pads-built-in-speakers-with-drumsticks-foot-pedals-support-usb-midi-i318244111-s610850423.html?spm=a2o42.pdp.recommendation_2.3.59bc
cdjet503,Dell Alienware 15 R2 gaming laptop,1200.0,0,31,"Dell Alienware 15 R2 Come with original power cable and free laptop cooler(worth $40) CPU: I7-6700HQ Memory: 32GB (16GBx2) HDD: 1TB SSD: 512GB (256GBx2) Graphics: Nvidia GTX970M Screen: 1080p ( still working perfectly) Battery: just change a new one from Dell.  This laptop still working perfectly, e"
shopping.hub,[INSTOCK]Authentic Samsung AKG Headphones EO-IG955 Original Subwoofer New in-ear Earphone,15.0,1,62,"★Product:Samsung Original AKG Headphones EO-IG955  ★Feature1: Made of high-quality materials, it can keep fit with your ear canal, it is more comfortable to wear, and it is not easy to fall off. ★Feature2: The wire has been rigorously tested and durable. ★Feature3: 30 lines of oxygen-free copper cor"
keyboardkustomssingapore,"Wormier K66 Hotswap version, 3 layered frosted acrylic case",120.0,1,35,"Brand New Wormier K66, Hotswap Version (bottom threaded) Case: Frosted Acrylic Plate Material : Polycarbonate (PC) RGB LED + Underglow LED Switches: Gateron Brown Stabilizers: OEM Plate Mounted Stabs Keycaps: Double Shot ABS Shine Through Stock Keycaps USB: USB Type C  Can lube Switches & Stabs with"
samcanavan,2015 MacBook Air 13inch 128GB HD 4GB RAM good condition works perfectly,500.0,0,4,"Spare MacBook has been sitting unused since December 2018. Just wiped and restored to factory settings. Works perfectly with zero hardware issues (I.e. sound, keyboard, camera, battery etc). Verified serial number (see image), purchased in early 2016 in Sydney. No charger or accessories, and several"
lastminutedeal,C104 SAHOO MINI SCHRADER PRESTA VALVE BICYCLE FLOOR PUMP (BLACK) -,14.0,1,13,🔥 Buy from us & you save up to 20% 🔥  Self collect at 11 woodlands close #04-08 (S)737853 Please inform before coming down  Direction:  Take Bus 901M from Admiralty Mrt and 2 Busstop.   Courier will be $5. Will delivered within 3 days  ✅ Please kindly read through the description of product given. (
budgetbuilds,BUDGET RYZEN 5 1600 GAMING/WORKSTATION DESKTOP,670.0,1,3,Specifications: ⚔️ • Processor: Ryzen 5 1600 • Motherboard: ASRock A320M HDV • Memory: Samsung 16GB DDR4 • GPU: R9 290X • Cooling : 3x RGB 120mm Fans + 2x Case Fans • Storage: WESTERN DIGITAL 256GB SATA SSD • Storage: 1TB SEAGATE HDD • Power Supply: CoolerMaster 550W 80+ Certified • Case : Tecware N
sgezsell,"HUVE X10 X10L Portable Wireless Screen Mirroring Device, HD HDMI 1080P 2.4G 5G WiFi Digital TV Receiver Compatible with Each HDMI Miracast Dongle System Adapter",30.0,1,11,"About this item  ▶Dual Core Chip: You don't have to face an icy screen while watching a movie or playing games. This receiver with wifi display incorporates the latest dual core chip, preventing streaming from losing signal or eliminating it. No problem with delay and freezing. Stable your streaming"
threesmss8333,Original Samsung Earphones Tuned by AKG,17.9,1,19,"Replacement Handsfree Earphones which come with the Samsung Galaxy The Samsung Earphones Tuned by AKG provide an incredibly clear, authentic-sounding, and balanced output These hybrid, canal-type earphones feature a sleek metal finish and tangle-free, fabric cable. Enjoy easy access to a range of yo"
dlinz,Apple Airpods 2 / Airpods Pro,188.0,1,620,"[Apple Airpods Generation 2] Airpods, Wired Charging Case: $188 Airpods, Wireless Charging Case: $220 Airpods Pro with Wireless Charging: $338  To check and verify serial number on Apple's website during meetup  *Request for serial number check via carousell chat will not be entertained*  Please mes"
rockstar_2020,Asus NoteBook,1000.0,1,8,Laptops
cashconverterssg,3 WAY SOCKET,8.0,1,7,"BUY THIS ITEM AT OUR WEBSITE ; https://www.cashconverters.sg AND USE VOUCHER CODE : CB10OFF TO GET 10% DISCOUNT WITH NO MINIMUM SPENDING REQUIRED.
 
 SKU-6800000069531
 
 URL:https://www.cashconverters.sg/extension-socket-6800000069531.html"
gadgetfulz,185 Professional USB Microphone Equipment,15.0,0,16,Specifications: Directivity: Omnidirectional Microphone: Condenser Material: Aluminum Alloy + Metal Mesh Cover Sensitivity: -34±3dB Sound Pick-up Range: 6.6ft/2m Operate Voltage Range: 1.0-10V Frequency Response: 20Hz - 20kHz Sample Rate: 48kHz Bit Rate: 16bit S/N Ratio: ˃70dB SPL: 110db Cable Lengt
davidlim81,Infrared thermometer,35.0,1,15,preorder  brand new in box
polome8,(Promotion!) Wireless Bluetooth Earbuds with 9D sound quality,18.0,1,9,"We are a local trusted seller. we do: 1. Self collections at our listed mrt stations  2. COD to your nearest mrt station $2  3. by mail (normal mail $1 or smartpac $3)   Features:  1.  Wireless Bluetooth headphones, deliver a high quality audio listening experience with clarity, and a smooth bass re"
11lala_plc,Asus RT-AC68U Router,120.0,0,5,In gd working condition  No warranty  
shaunelim,Huawei E5785 4G 300Mbps Mifi Portable Hotspot Direct Sim @ 108 SGD (orig 225,108.0,0,3,"Huawei E5785 4G 300Mbps Mifi Portable Hotspot Direct Sim @ 108 SGD (orig 225   condition 9.3/ 10  am open to splitting postage 50/50   Please whatsapp +852 9387 9959  , for more pictures and details   will consider sincere offeres  Product details :   Able Work With Oversea Network Supported Most AS"
fatbudgetboy,"6796) Desktop Corded Telephone with Caller Number Display, DTMF/FSK Dual System, Wired Landline Phone for Home/Hotel/Office, Adjustable Volume, Real Time Date&Week Display, Adjustable LCD Brightness",25.0,1,7,"#6796 dented box  Compatible: Compact size and lightweight corded landline telephone for home, hotel, office, call center, etc. DTMF/FSK Systems - Supports both DTMF and FSK systems, which make this desktop corded telephone suitable for different situations. Supports mute, flash, redial, pause, hold"
jgadgetsgalaxy,"MacBook Pro (13-inch, Mid 2012)",499.0,0,6,"MODEL: MacBook Pro (13-inch, Mid 2012) PROCESSOR: 2.5 GHz Dual-Core Intel Core i5 RAM: 4gb STORAGE: 500gd hdd DISPLAY: 13 GRAPHICS: Intel HD Graphics 400 WARRANTY: 30 days Hardware Warranty by Gadgets Galaxy   Delivery only  Delivery options 2-3 days Ninja Van $10 Express Grab delivery $25  #Buy #Se"
anthrospective,Linn Majik-i Amplifier,400.0,0,13,Very refined and musical presentation by the legendary company that made the LP-12 turntables.  Powers bookshelf speakers beautifully .  You can also use it as a preamp to benefit from the delicate Linn mid and high presentation but add beef in the lower register with an external power amp. Or tube 
khloekateo,Brand new laptop with warranty & Microsoft office,1250.0,1,20,LATEST MODEL— HP 15-DY1771   TOUCHSMART ✅ 10 GEN Core™ i7-1065G7 1.3GHz✅ 512GB SSD ✅ 8GB 15.6 TOUCHSCREEN BT✅ WIN10 Webcam ✅ Graphics: Intel® Iris™ Graphics Integrated ✅  In NATURAL SILVER COLOUR ⚪️  Open to negotiation   New model that came out just 6 months ago  With free doorstep delivery!  
polome8,"(1 for $18, 2 for $35) TWS L21 Bluetooth Earbuds wireless",18.0,1,6,We are a local trusted seller. We mail out within 24 hours. Receive your parcel in 2-4 working days.  Free mailing provided   L21 True HIFI Wireless Headphones Bluetooth 5.0 Twin Sport Headphones 3D Stereo Portable Charging Box Features:  You don't need any skills to use headphones. You just need to
itscarbonfiber,Macbook Pro 2013 15 Inch Retina,800.0,0,3,Selling MacBook Pro 2013 15 Inch  In full working condition! Comes with box and all accessories. See pictures for specs. Free delivery! 
tohboon,Wts 8gb kit Corsair vengeance pro ram (2x4) 1866mhz,50.0,0,16,Working ram taken out due to upgrade.
tradepac,ASROCK X570 STEEL LEGEND,346.0,1,2,🔥 STOCK AVAILABLE 🔥 ✔️VISIT US AT : SIMLIM SQUARE #05-18  ✔️WHATSAPP:97732514 ✔️WEBSITE : WWW.TRADEPAC.COM.SG 
saccxarin,Samsung Wireless Laser B/W Printer,60.0,0,27,https://onlinedigital.com.sg/collections/printers/products/samsung-xpress-m2835dw-mono-laser  Model: M2835DW  Toner/ drum unit needs to be replaced. Otherwise printer is still in good working condition
yes_my_sir,Pocket scale Mh-series pocket scales,5.0,1,3,Others
laptophouse,$899 Lenovo Thinkpad T470S Intel Core i5-7200U @ 2.50GHz,899.0,0,17,"Lenovo Thinkpad T470S Intel Core i5-7200U @ 2.50GHz   SKU: LS0005147  Intel Core i5-7200U @ 2.50GHz 8GB RAM 256GB SSD Intel HD Graphics 620 14"" (1920 x 1080)  HD WebCam Bluetooth 4.1 3 X USB 3.0 1 X USB C HDMI SD Card Reader Condition: Preowned Warranty: 1 month Website : https://www.electronichouse"
pcfixfix,Gaming Desktop Ryzen 3 1200 #1,650.0,1,3,Ryzen 3 1200 B350M gigabyte DDR4 8GB ram GTX970 4GB DDR5 240gb ssd 500watt Psu Nexus M Warranty 3month  Don’t ask for trade and negotiation 
luxessentialx,BN Apple Earpiece,20.0,1,4,$15 if dealing at my place today.   Brand new 
whitefang38,"4 Pieces of Smart Plug WiFi Outlet Remote Control Anywhere, YAGALA Mini Plugs Compatible with Alexa, Google Home and IFTTT, Wireless Timer Socket, No Hub Required",24.0,1,9,"Smart Plug WiFi Outlet Remote Control Anywhere, YAGALA Mini Plugs Compatible with Alexa, Google Home and IFTTT, Wireless Timer Socket, No Hub Required  New Export Set, NOT Local Box was opened for checking Comes with 4 pcs of Sockets in the box White Color  Pay $5 only for Delivery ** Note: Item has"
35mm_creations,Flashing God K9 Really Crystal Dimmable LED Lighting Rings Chandelier Ceiling Lamp Fixtures,50.0,0,8,from display set but missing bracket to secure this to the ceiling. but im sure those handy man can get it done. pick up @ chai chee avenue.  come with remote control. can change led color and etc. pls google this to find out more. retail more than $400.  model: Flashing God K9    Crystal Dimmable L
carapina,Zeee Lipo 6000mah 7.4V 80C,50.0,1,9,In mint condition never been used. Comes sokdered with XT60 connector. Ordered but vendor sent wrong model hence selling. Opened due picture taking. Interested please whatsapp 96674906. Thank you!
polome8,(Free mail) TWS Bluetooth wireless Mini Earbuds,20.0,1,4,"We are local Shop, we ship within 24 hours, receive in 2-4 working days.  Free mailing provided   Available in pink, white, mint green and black   Features ◆ A new generation of Bluetooth 5.0, faster and more stable. ◆Dustproof and IPX5 waterproof, binaural split design, single ear and both ears can"
oldcueball,Accuphase A-20 Class-A Power Amplifier,3200.0,0,9,Accuphase A-20 Pure Class-A power amplifier for sale. In very good condition and completely in original state.
auroraah,Gigabyte Rx 570 4gb graphics card,150.0,0,2,Got it in a above $1k auction gaming pc bundle.   Says brand new but without original box.   Gc looks kinda brand new though so if it’s really brand new then it is your gain.   But if the item is not working then i will full refund you. 
pianissimo919,Notebook/Laptop Adjustable&Foldable Stand,24.9,1,15,Product Description: -Foldable & adjustable laptop stand -easy to carry out -heat vent -storage space for keyboard  Price per dimension: 30cm - $24.90 40cm - $26.90 30cm with heat vent - $27.90 40cm with heat vent - $29.90  FREE POSTAGE ‼️
simonvandijk,"Musical Fidelity ""V90-BLUE"" Bluetooth Receiver",200.0,0,1,"Selling this 2,5 year old receiver because of space constraints...  Connect to almost anything with separate Bluetooth.   I chose to buy this ""standalone"" / separate receiver because of the superior sound quality compared to Amps with built-in Bluetooth receivers.  Bluetooth receiver: https://www.av"
